1.Taxonomic Level;2.Taxonomic Level;3.Taxonomic Level;4.Taxonomic.Level;5.Taxonomic Level;Capture location;Capture location LAT;Capture location LONG;Date of Sample Collection;Device;File Name;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Rackwitz,Germany;51,472129;12,395046;09/07/2021;Olympus SZ81;423l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Rackwitz,Germany;51,472129;12,395046;09/07/2021;Olympus SZ81;423r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Rackwitz,Germany;51,472129;12,395046;09/07/2021;Olympus SZ81;424r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Rackwitz,Germany;51,472129;12,395046;09/07/2021;Olympus SZ81;425l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Rackwitz,Germany;51,472129;12,395046;09/07/2021;Olympus SZ81;425r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Rackwitz,Germany;51,472129;12,395046;09/07/2021;Olympus SZ81;426l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Rackwitz,Germany;51,472129;12,395046;09/07/2021;Olympus SZ81;426r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Rackwitz,Germany;51,472129;12,395046;09/07/2021;Olympus SZ81;427l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Rackwitz,Germany;51,472129;12,395046;09/07/2021;Olympus SZ81;427r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Rackwitz,Germany;51,472129;12,395046;09/07/2021;Olympus SZ81;428l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Rackwitz,Germany;51,472129;12,395046;09/07/2021;Olympus SZ81;428r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;429l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;429r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;432l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;432r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;433l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;435l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;435r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;436l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;436r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;438l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;438r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;439r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;440l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;440r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;442r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;443r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;444r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;445l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;445r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;446l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;446r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;447l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;447r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;448l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;448r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;449r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;450l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;451l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;451r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;452l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;452r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;453l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;454r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;455l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;455r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;456l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;456r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;457l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Bad Schmiedeberg, Germany;51,686631;12,800308;13/08/2021;Olympus SZ81;458r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;459l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;459r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;460l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;460r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;461l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;461r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;462l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;462r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;463l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;463r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;464r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;465l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;465r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;466l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;466r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;467l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;467r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;468l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;469l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;470l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;470r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;471l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;472r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;473l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;473r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;474l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;474r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;475r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;476l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;476r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;477l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;477r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;478r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;479l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;479r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;480l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;480r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;481l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;481r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;482l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Weinheim, Germany;49,549877;8,66768;09/08/2021;Olympus SZ81;482r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;483l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;483r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;484l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;485l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;485r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;486l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;486r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;487l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;487r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;488l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;488r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;489r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;490l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;490r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;491l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;491r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;492l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;492r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;493r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;494l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;494r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;495l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;495r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;496r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;497l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;497r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;498r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;499l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;499r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;500l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;500r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;501l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;501r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;502l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;502r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;503l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;504l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;504r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;505l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;505r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;506l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;506r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;507l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Kaarst, Germany;51,21364565;6,572633035;K28, 2021;Olympus SZ81;507r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Varel, Germany;53,38965;8,144749;01/08/2021;Olympus SZ81;508l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Varel, Germany;53,38965;8,144749;01/08/2021;Olympus SZ81;509l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Varel, Germany;53,38965;8,144749;01/08/2021;Olympus SZ81;509r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Varel, Germany;53,38965;8,144749;01/08/2021;Olympus SZ81;510l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Varel, Germany;53,38965;8,144749;01/08/2021;Olympus SZ81;510r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Varel, Germany;53,38965;8,144749;01/08/2021;Olympus SZ81;511l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Varel, Germany;53,38965;8,144749;01/08/2021;Olympus SZ81;511r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Varel, Germany;53,38965;8,144749;01/08/2021;Olympus SZ81;512r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Varel, Germany;53,38965;8,144749;01/08/2021;Olympus SZ81;513l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Varel, Germany;53,38965;8,144749;01/08/2021;Olympus SZ81;513r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Varel, Germany;53,38965;8,144749;01/08/2021;Olympus SZ81;514l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Varel, Germany;53,38965;8,144749;01/08/2021;Olympus SZ81;514r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Varel, Germany;53,38965;8,144749;01/08/2021;Olympus SZ81;519l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Varel, Germany;53,38965;8,144749;01/08/2021;Olympus SZ81;519r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Varel, Germany;53,38965;8,144749;01/08/2021;Olympus SZ81;520l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Varel, Germany;53,38965;8,144749;01/08/2021;Olympus SZ81;520r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Varel, Germany;53,38965;8,144749;01/08/2021;Olympus SZ81;521l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Varel, Germany;53,38965;8,144749;01/08/2021;Olympus SZ81;521r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Varel, Germany;53,38965;8,144749;01/08/2021;Olympus SZ81;522r_Culex_pipiens_Ba.tif;;;;;;;;
